,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
6315,Pushkin,58cc4d2fe0adac17bbf4838e,37.79094301071348,-122.40387738626474,Russian Restaurant,Russian Restaurants,Russian,5293a7563cf9994f4e043a44
6316,The Archive,4b4bd8caf964a5207ba926e3,37.789494095008216,-122.40576567208811,Men's Store,Men's Stores,Men's Store,4bf58dd8d48988d106951735
6317,Akiko’s Restaurant & Sushi Bar,49e7e380f964a52027651fe3,37.790623,-122.404657,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
6318,Ferry Plaza Wine Merchant,45576dc5f964a520383d1fe3,37.79536167470769,-122.39339243349612,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
6319,Cellarmaker Brewing Company,52549d8811d23325d32b5b9e,37.77711631701571,-122.41071357551509,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
6320,Ferry Building (Ferry Building Marketplace),43067280f964a52023271fe3,37.79553812238765,-122.39347279071806,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
6321,Señor Sisig,4c65ee1e7abde21e01516268,37.79268324250976,-122.40216325026161,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
6322,MUJI 無印良品,5018a98e64a465d5fba4ff6c,37.77082581358439,-122.40817709897941,Miscellaneous Shop,Miscellaneous Shops,Shop,4bf58dd8d48988d1ff941735
6323,Vive La Tarte,55554f0a498e7ffc6883325c,37.77701166643817,-122.41089851840502,Café,Cafés,Café,4bf58dd8d48988d16d941735
6324,Blue Bottle Coffee Kiosk,521cf6af11d21968a3ce3498,37.795691,-122.393896,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6325,Blue Bottle Coffee,49d68c61f964a520e65c1fe3,37.79590475625579,-122.39393759555746,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6326,Humphry Slocombe,4eff718f722e0f0771aa0717,37.795929778422874,-122.39395469935143,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
6327,Hog Island Oyster Co.,43fed1fff964a520fe2f1fe3,37.7960679927155,-122.39360690116882,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
6328,Plow,4c966048f244b1f7b0e6331d,37.762516,-122.395467,Breakfast Spot,Breakfast Spots,Breakfast,4bf58dd8d48988d143941735
6329,Slanted Door,3fd66200f964a52018ed1ee3,37.79619516102866,-122.3938000202179,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
6330,Embarcadero Center Cinema,40c10d00f964a520df001fe3,37.794889555933665,-122.39959359169006,Indie Movie Theater,Indie Movie Theaters,Indie Movies,4bf58dd8d48988d17e941735
6331,Diakadi Body,42911d00f964a52011241fe3,37.76942272056354,-122.40832460628447,Gym,Gyms,Gym,4bf58dd8d48988d176941735
6332,Ruby Wine,4a7cc518f964a52095ed1fe3,37.76254057858446,-122.3970270035789,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
6333,Alonzo King LINES Dance Center,4a73812ff964a520a0dc1fe3,37.78011579001734,-122.41218675901435,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735
6334,Anchor Public Taps,59e6b27c112c6c32076dfe03,37.764006954013155,-122.40125624974469,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
6335,Blue Bottle Coffee,5a428c56911fc41c77d25dea,37.79254757273217,-122.40451515494944,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6336,Wayfare Tavern,4c05a764191f20a11473e314,37.793903,-122.402272,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
6337,Benjamin Cooper,54f132e7498e5d065370a6b1,37.787396,-122.409847,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
6338,Anchor Brewing Company,43a16022f964a5202c2c1fe3,37.76339544284912,-122.40102052688599,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
6339,The Cake Gallery,4c95253c58d4b60cde9d2f29,37.77399723081431,-122.41188163792187,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
6340,The Strand,4f5d49a5e4b0695cbbe24694,37.7798876509815,-122.41313778134582,Theater,Theaters,Theater,4bf58dd8d48988d137941735
6341,The Olympic Club,4a6f3531f964a5209cd51fe3,37.788181056861674,-122.41106656038573,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
6342,Kusakabe,537d1a96498e08214a87bded,37.795498406823384,-122.4029523282336,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
6343,Kokkari Estiatorio,4570691ff964a5205c3e1fe3,37.79693592834394,-122.39975702239228,Greek Restaurant,Greek Restaurants,Greek,4bf58dd8d48988d10e941735
6344,Neighbor Bakehouse,5272781811d2ce55eb5981df,37.759746,-122.38823,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
6345,SHN Orpheum Theatre,46d36f99f964a520594a1fe3,37.779347692456575,-122.41459250450134,Theater,Theaters,Theater,4bf58dd8d48988d137941735
6346,Ryoko's Japanese Restaurant & Bar,433c8000f964a52043281fe3,37.788183,-122.411882,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
6347,Tselogs,56a7f7fa498e29aaf707c5d4,37.78647937415373,-122.4131275886682,Filipino Restaurant,Filipino Restaurants,Filipino,4eb1bd1c3b7b55596b4a748f
6348,Shinola,56b67e54498e79d324430bcd,37.796091703447885,-122.4029125462635,Men's Store,Men's Stores,Men's Store,4bf58dd8d48988d106951735
6349,Coqueta,5140f0cae4b0161c893167e7,37.79856617565491,-122.39660972788938,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
6350,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
6351,The Fairmont San Francisco,4698fe39f964a520f9481fe3,37.79229816706643,-122.41054313133543,Hotel,Hotels,Hotel,4bf58dd8d48988d1fa931735
6352,Asian Art Museum,43601880f964a5202e291fe3,37.780177691822274,-122.41650543857212,Art Museum,Art Museums,Art Museum,4bf58dd8d48988d18f941735
6353,Cotogna,4cd0a38e5b5ca35de6317df0,37.797345664268256,-122.40362430843288,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
6354,Marcella's Lasagneria & Cucina,4f8b1e6bbe77b15e3ac57be0,37.7579958294458,-122.38923528445224,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
6355,Mr. & Mrs. Miscellaneous,4bf313f7370e76b0c956bd4a,37.75780582896658,-122.38829612731934,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
6356,Piccino Cafe,4a6f9b3af964a52097d61fe3,37.75773745017196,-122.39010943211827,Café,Cafés,Café,4bf58dd8d48988d16d941735
6357,Blue Bottle Coffee,5560dbdb498e91a2bcde84f6,37.77628641647586,-122.41686701774597,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6358,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,52e81612bcbc57f1066b79fe
6359,Comstock Saloon,4bf5b259bfeac92873029336,37.797068377533414,-122.40559101104736,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
6360,Huntington Park,4698dfcbf964a520ef481fe3,37.79210278788402,-122.41223008931891,Park,Parks,Park,4bf58dd8d48988d163941735
6361,Maritime Wine Tasting Studio,562041f8498ead0b09bdca7a,37.7972919256034,-122.40565180869211,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
6362,3rd St. Boxing Gym,4b88a94ef964a5205c0732e3,37.75692731040069,-122.38842985286455,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
6363,Grace Cathedral,4698dc59f964a520ed481fe3,37.79166582464069,-122.41334845310054,Church,Churches,Church,4bf58dd8d48988d132941735
6364,Rainbow Grocery Cooperative,4827b8b1f964a520bb4f1fe3,37.769103368269896,-122.41523623466492,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
6365,Rintaro,5459e645498e480913b7ee7b,37.768754015994794,-122.41513172755224,Japanese Restaurant,Japanese Restaurants,Japanese,4bf58dd8d48988d111941735
6366,Dogpatch Boulders,50c8d0f9e4b033901889acc9,37.75662467116606,-122.38796989985903,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
6367,City Lights Bookstore,49bc2d06f964a5201d541fe3,37.7977083118737,-122.40648879043061,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
6368,Exploratorium,4585a93ef964a520ac3f1fe3,37.80086420601844,-122.3985555768013,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735
6369,Lers Ros Thai,49dd8602f964a52018601fe3,37.78475865530321,-122.41781120656418,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
6370,San Francisco Cable Car Museum,4698e043f964a520f0481fe3,37.79467940799266,-122.41142910189285,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735
6371,Marugame Udon,5a3b267d4940bc2abc94d088,37.72753502992446,-122.47614774426498,Udon Restaurant,Udon Restaurants,Udon,55a59bace4b013909087cb2a
6372,In-N-Out Burger,457c6a6df964a520093f1fe3,37.68826935148615,-122.47197300195694,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
6373,Shihlin Taiwan Street Snacks 士林臺灣小吃,5b09e2e398fbfc002c028929,37.727817534627626,-122.47646649433597,Taiwanese Restaurant,Taiwanese Restaurants,Taiwanese,52af3b813cf9994f4e043c04
6374,Blaze Pizza,55145ef3498e4d9691a639d5,37.727931,-122.476536,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
6375,85C Bakery Cafe - Stonestown,5b942774deb4950025220c76,37.72791847111096,-122.47628171618449,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
6376,McDonald's,4a8972e5f964a5200b0820e3,37.7264084,-122.4763127,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
6377,Starbucks,4310fe80f964a52051271fe3,37.74474068,-122.4526744,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6378,Starbucks,4abfc3d1f964a5200f9220e3,37.699575,-122.481762,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6379,Marketplace Cafe,573b2c2e38faeff59fd2bb9a,37.726605654060464,-122.47750103473663,Café,Cafés,Café,4bf58dd8d48988d16d941735
6380,Stonestown Galleria Food Court,4b7715bff964a520d27b2ee3,37.72803126482387,-122.47708797454834,Food Court,Food Courts,Food Court,4bf58dd8d48988d120951735
6381,Peet's Coffee & Tea,5227b1b08bfdf21a788fc5a0,37.727715,-122.476555,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6382,Philz Coffee,56eeb771498e0692c105a6f7,37.723478884185766,-122.45374876198406,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6383,Original Joe's Westlake,56a2acbd498ee1a54d04a90b,37.70155964783083,-122.48549401760101,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
6384,Starbucks,49e262daf964a52012621fe3,37.73966759184441,-122.46727108843436,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6385,Boudin Bakery Café Stonestown,4aecaa99f964a52019ca21e3,37.728669,-122.476886,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
6386,Olive Garden,46d715faf964a5206c4a1fe3,37.72743193152167,-122.47621065614784,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
6387,Jollibee,4b14f8a6f964a5209ca723e3,37.69727551178855,-122.46374254371321,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
6388,See's Candies,4b5ba39ff964a520db0c29e3,37.72787026212226,-122.47695621960317,Candy Store,Candy Stores,Candy Store,4bf58dd8d48988d117951735
6389,"Andytown Roastery, Training Lab & Coffee Supply",58b76a25fc5a5f1dcd7b248d,37.742142085707165,-122.49856601193528,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6390,Panda Express,51feb67c498ee2b1cc4f9071,37.69899267171932,-122.48228128326623,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
6391,Eggxotic,5adced10829b0c3e3ba14268,37.72786806401975,-122.47671050075766,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
6392,House of Coffee,4ac90c72f964a5204bbe20e3,37.75389654518352,-122.48000750178221,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6393,Dumpling Kitchen,4b78acfdf964a52063dd2ee3,37.74249006365133,-122.48705915184706,Dumpling Restaurant,Dumpling Restaurants,Dumplings,4bf58dd8d48988d108941735
6394,Rice Garden,4a90c961f964a520751920e3,37.73322125886823,-122.48990367235506,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
6395,Kukje Deli & Sushi,557c9b63498efc1a4b9ab589,37.69454348561457,-122.47140103972231,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
6396,Andytown,58c5fda9c30f791c62a37beb,37.74167718755977,-122.50519325872216,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6397,McDonald's,4a60277ff964a520b9c01fe3,37.723494,-122.455453,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
6398,Phở Huỹnh Hiệp 3 - Kevin's Noodle House,4a7ddc63f964a520f1ef1fe3,37.698173548515314,-122.4815606515754,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
6399,Panda Express,47f191bdf964a5208d4e1fe3,37.72785431561873,-122.47691789721206,Chinese Restaurant,Chinese Restaurants,Chinese,4bf58dd8d48988d145941735
6400,Boulevard Cafe,49e9de32f964a52006661fe3,37.70395577861726,-122.4753953408699,Diner,Diners,Diner,4bf58dd8d48988d147941735
6401,Stonestown Farmers Market,4ac8eec6f964a52062bd20e3,37.730126917341096,-122.47915000470392,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
6402,Banana Island,43c50166f964a5205f2d1fe3,37.69979519435566,-122.48341784352344,Malay Restaurant,Malay Restaurants,Malay,4bf58dd8d48988d156941735
6403,La Corneta,45052b29f964a520e5381fe3,37.733913724338414,-122.43406148207286,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
6404,Home,54dfed34498edb2219438f71,37.7543481049095,-122.47697284054232,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6405,Yi Fang Taiwan Fruit Tea,5c15df1c838e59002cb89455,37.728126,-122.477218,Bubble Tea Shop,Bubble Tea Shops,Bubble Tea,52e81612bcbc57f1066b7a0c
6406,Starbucks,4a45130cf964a520bca71fe3,37.72795856,-122.4768031,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6407,Peet's Coffee & Tea,5070aafd498e62f9b503da5e,37.733589,-122.489709,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6408,McDonald's,4b0f6683f964a520066223e3,37.69203,-122.471282,Fast Food Restaurant,Fast Food Restaurants,Fast Food,4bf58dd8d48988d16e941735
6409,Gene's Liquor & Deli,4b8f494ff964a520715033e3,37.742384443021436,-122.489760185854,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
6410,Espresso Bar,573b2c2f38faeff59fd2c102,37.72655898181562,-122.47753322124481,Café,Cafés,Café,4bf58dd8d48988d16d941735
6411,Peet's Coffee & Tea,4a65e91bf964a520b2c71fe3,37.740337,-122.466617,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6412,Leaping Lemur Café,4b65edd2f964a520f9082be3,37.733188267410355,-122.50323951244354,Café,Cafés,Café,4bf58dd8d48988d16d941735
6413,Chipotle Mexican Grill,4a95bfc4f964a520782420e3,37.70144292177419,-122.48255535575463,Mexican Restaurant,Mexican Restaurants,Mexican,4bf58dd8d48988d1c1941735
6414,Natural Sensations,4ad4e412f964a52079fc20e3,37.72202083586753,-122.4786118142431,Juice Bar,Juice Bars,Juice Bar,4bf58dd8d48988d112941735
6415,Krispy Kreme Doughnuts,49f3ecb0f964a520eb6a1fe3,37.688771,-122.471606,Donut Shop,Donut Shops,Donuts,4bf58dd8d48988d148941735
6416,Starbucks,4d14d53085fc6dcb9b459b4e,37.697357,-122.46297,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
6417,Golden Island Cafe,4a7501d4f964a52042e01fe3,37.7543180370544,-122.47772634029388,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
6418,One Waan Thai Restaurant,5823c2cdffb2193e58703e34,37.733184366884934,-122.43438600009608,Restaurant,Restaurants,Restaurant,4bf58dd8d48988d1c4941735
6419,Nation's Giant Hamburgers,4b28b6a5f964a520c99424e3,37.70175648211038,-122.48221275995704,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
6420,Cafe Rosso,4aa0126af964a5202b3e20e3,37.722881250301704,-122.48044244333092,Café,Cafés,Café,4bf58dd8d48988d16d941735
6421,Tiki Haven,4d844c6bf1e56ea8f8a9728a,37.75428962812687,-122.47815665849926,Tiki Bar,Tiki Bars,Tiki Bar,56aa371be4b08b9a8d57354d
6422,White Cap,5a06582e0802d42aa2b760b6,37.74185587001411,-122.5048392552865,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
6423,Sunset Reservoir Brewing Company,53e281f0498ec42c8bc221b1,37.753874496325835,-122.48237977993593,Brewery,Breweries,Brewery,50327c8591d4c4b30a586d5d
6424,Kim's Palace,4dbcb83c4b222080d39a027b,37.685178,-122.480398,Other Nightlife,Other Nightlife,Nightlife,4bf58dd8d48988d11a941735
6425,Philosopher's Club,49f35a25f964a520916a1fe3,37.740894965026094,-122.46553217465589,Bar,Bars,Bar,4bf58dd8d48988d116941735
6426,Underdogs Too,5c170ddd5f68b9002c632e5c,37.741892,-122.504763,Taco Place,Taco Places,Tacos,4bf58dd8d48988d151941735
6427,Glen Park Station,563ef865cd10b88df828028e,37.734188619314516,-122.43417077944143,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6428,Riptide,4d3c6a863ec9a35dfd644881,37.74168550676124,-122.50532321284336,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6429,Parkside Tavern,4a86114cf964a520480020e3,37.74267218305755,-122.48716050410408,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
6430,Recovery Room,5adc0e021acf113ad0f6a9fa,37.725465862309946,-122.4343419070651,Bar,Bars,Bar,4bf58dd8d48988d116941735
6431,After Hours,59d2e347237dee5208cbee53,37.742176320139876,-122.49894691565898,Bar,Bars,Bar,4bf58dd8d48988d116941735
6432,Val's Restaurant and Lounge,4b552a7cf964a5206cdd27e3,37.69173055507953,-122.47129341624898,Steakhouse,Steakhouses,Steakhouse,4bf58dd8d48988d1cc941735
6433,Voiz Karaoke,4b9352f6f964a520164034e3,37.74323505498939,-122.47107766653484,Karaoke Bar,Karaoke Bars,Karaoke,4bf58dd8d48988d120941735
6434,The Dubliner,4a69315df964a520c2cb1fe3,37.737683802880035,-122.46956056412179,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
6435,Tselogs,56419548498ea7da4bc2641b,37.70686423060626,-122.45885464229286,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
6436,Parkside Hookah,4c9316872bf7b60c8854680a,37.741585877747525,-122.47570317460121,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735
6437,Vin Debut,5674ee88498e64d8f28af57d,37.74076964714903,-122.46580562928152,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
6438,Fire Fly Sports Bar,4b724069f964a5209b752de3,37.75353906930099,-122.49028328559612,Bar,Bars,Bar,4bf58dd8d48988d116941735
6439,Bottoms Up Bar & Lounge,4b03984ff964a520db4f22e3,37.723009877300576,-122.43621031743807,Bar,Bars,Bar,4bf58dd8d48988d116941735
6440,Annex,4b79df46f964a52072172fe3,37.70596406555044,-122.46148076212567,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6441,The Ave Bar,4cb9db8c43ec6dcbb724a031,37.72454281455243,-122.45935827448322,Bar,Bars,Bar,4bf58dd8d48988d116941735
6442,Ralston,4ea7a8efb8034ce4bced631f,37.72078770761517,-122.46923884720123,Speakeasy,Speakeasies,Speakeasy,4bf58dd8d48988d1d4941735
6443,Last Stop,58d5bda42a19825836bb98bd,37.70671203483266,-122.45885215764186,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735
6444,Fog City Hookah Bar & Grill,54b0e67b498e594f4ba5f6be,37.69005064289412,-122.46551293752027,Hookah Bar,Hookah Bars,Hookah Bar,4bf58dd8d48988d119941735
6445,Mike's Liquors,4a0e082af964a520bb751fe3,37.717047624051986,-122.44069948494237,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
6446,Miraloma Club,429f9d80f964a520c6241fe3,37.743906019837034,-122.45366175740402,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6447,Friends Bar,4ae7ed0cf964a520dfad21e3,37.73168186307918,-122.44791211353864,Bar,Bars,Bar,4bf58dd8d48988d116941735
6448,McCarthy's Irish Bar,510c7fa6e4b0ca91e900783d,37.74040241728515,-122.4665463457005,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
6449,The Lister Bar,54cca8ba498ea0f008da6b4b,37.71760715080541,-122.47383121921574,Nightclub,Nightclubs,Nightclub,4bf58dd8d48988d11f941735
6450,The Dark Horse Inn,4ec020bbb8f7963bcdde0f6b,37.716127089376435,-122.44037320223659,Bar,Bars,Bar,4bf58dd8d48988d116941735
6451,Rocks Den,565a5593498e67464ff1fb2d,37.7272603284223,-122.43283844792182,Sports Bar,Sports Bars,Sports Bar,4bf58dd8d48988d11d941735
6452,Shannon Arms,4a60bfa1f964a52022c11fe3,37.743010129627564,-122.47596155308086,Pub,Pubs,Pub,4bf58dd8d48988d11b941735
6453,OneUp Bar,546ffaaf498e44efc06cff7a,37.754357021306866,-122.47708023538158,Bar,Bars,Bar,4bf58dd8d48988d116941735
6454,Costello's Four Deuces,4ada6b37f964a5206d2221e3,37.7422266969686,-122.49113081328775,Bar,Bars,Bar,4bf58dd8d48988d116941735
6455,The Four Deuces,5251bac6498e62cb962b6c61,37.74223101224503,-122.49110628014726,Bar,Bars,Bar,4bf58dd8d48988d116941735
6456,Witch Doctor's Lounge,5a0fc712286fda3f036346b0,37.720676,-122.43802,Bar,Bars,Bar,4bf58dd8d48988d116941735
6457,Boomerang Cocktail Lounge,4bbacdec98c7ef3b83863302,37.754191576284065,-122.47914397727983,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
6458,Geneva Pub,4b6f91abf964a52037f62ce3,37.714242636406595,-122.43641500549084,Bar,Bars,Bar,4bf58dd8d48988d116941735
6459,Sippin  Wine Bar,5594a168498ec339e9ee3a4e,37.72301655381866,-122.43628491699751,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
6460,Que Syrah,4bf6c1645efe2d7fdab16734,37.73859938571756,-122.46852822019164,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
6461,The Connection,4c12be52a9c220a1aa91549d,37.70974081507923,-122.4501494702126,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6462,United Irish Cultural Center,4a6cba4bf964a5206fd11fe3,37.73585877924533,-122.50303636090925,Event Space,Event Spaces,Event Space,4bf58dd8d48988d171941735
6463,Grandma's Saloon,4b08ee17f964a520681323e3,37.74304400999787,-122.47704646359036,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6464,Lounge 2,4d8ef5f9cb9b224b70b89041,37.75331963382334,-122.47599932038837,Lounge,Lounges,Lounge,4bf58dd8d48988d121941735
6465,78 Miramar Place,4d923218270e6ea8b33f64ff,37.719783,-122.457955,Beer Garden,Beer Gardens,Beer Garden,4bf58dd8d48988d117941735
6466,Corona Heights Park,4bdcdb293904a5936d11509e,37.7650225313372,-122.43883066273017,Park,Parks,Park,4bf58dd8d48988d163941735
6467,Healthy Spirits,4ab59a72f964a5209e7520e3,37.7657414578619,-122.43538867549854,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
6468,L'Ardoise,49d30c0ff964a520e85b1fe3,37.766674548230164,-122.43326095822378,French Restaurant,French Restaurants,French,4bf58dd8d48988d10c941735
6469,Super Duper Burgers,4bc38e68abf49521beedc393,37.76402414195907,-122.43370324373245,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
6470,Yoga Garden,4a74ab02f964a5201bdf1fe3,37.77198233757195,-122.4371073995282,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
6471,Castro Theatre,4089ae00f964a520bff21ee3,37.761991717624404,-122.43496924638747,Indie Movie Theater,Indie Movie Theaters,Indie Movies,4bf58dd8d48988d17e941735
6472,Ragazza,4c95857cf7cfa1cd0aaebe15,37.77244056187205,-122.4374771118164,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
6473,Comix Experience,49fd4ed0f964a5201a6f1fe3,37.77243285569474,-122.43735592709122,Comic Shop,Comic Shops,Comic Shop,52f2ab2ebcbc57f1066b8b18
6474,Yoga Tree Castro,49fe3629f964a5207f6f1fe3,37.761051,-122.436003,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
6475,Frances,4b00cb8ef964a520274122e3,37.762765053846415,-122.4321982578279,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
6476,Haight Street Market,458ff7cbf964a52021401fe3,37.77000455429876,-122.44763416560943,Supermarket,Supermarkets,Supermarket,52f2ab2ebcbc57f1066b8b46
6477,Anchor Oyster Bar,432a0b00f964a520de271fe3,37.75970781524432,-122.43491032498481,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
6478,Thorough Bread and Pastry,49f13784f964a5209f691fe3,37.766408,-122.429051,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
6479,Bi-Rite Market,513924afe4b066811795768e,37.774779,-122.437556,Market,Markets,Market,50be8ee891d4fa8dcc7199a7
6480,Toronado,3fd66200f964a5205ded1ee3,37.77192748345444,-122.4310290813446,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
6481,The Panhandle,483155fcf964a520e04f1fe3,37.77237695730286,-122.44657516479494,Park,Parks,Park,4bf58dd8d48988d163941735
6482,Woodhouse Fish Co.,44a4f50ef964a520e7341fe3,37.76777970212482,-122.42864613666231,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
6483,Nopa,44646408f964a52026331fe3,37.77494821103535,-122.43765838868448,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
6484,Rare Device,4f62a163e4b08b476db9854e,37.77505169224675,-122.43776166434051,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735
