,edu_location,edu_Latitude,_Longitude,location_id,Venue,venue_id,Venue Latitude,Venue Longitude,Venue Category,Venue Category Plural,Venue Category Short,sub_id
1431,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Deli Board,4bb2595c42959c7430b7202c,37.777485367788515,-122.4070253220108,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
1432,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Monk’s Kettle,47d7ba05f964a520234e1fe3,37.76480271624263,-122.42292643175631,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
1433,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Thorough Bread and Pastry,49f13784f964a5209f691fe3,37.766408,-122.429051,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1434,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Diakadi Body,42911d00f964a52011241fe3,37.76942272056354,-122.40832460628447,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1435,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Sports Basement,4a09ef9af964a52070741fe3,37.7670340499389,-122.41091404939777,Sporting Goods Shop,Sporting Goods Shops,Sporting Goods,4bf58dd8d48988d1f2941735
1436,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Laughing Lotus Yoga,49d76e0bf964a520245d1fe3,37.76463513834229,-122.42580457150244,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1437,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Kuma Sushi + Sake,5989205d64c8e12750122427,37.7867804695193,-122.41988550891186,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1438,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Secret Alley,4ac3024af964a520079b20e3,37.763763835109664,-122.41935185019999,Performing Arts Venue,Performing Arts Venues,Performing Arts,4bf58dd8d48988d1f2931735
1439,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Good Vibrations,4710bf01f964a520984b1fe3,37.76319458096596,-122.4217345739337,Adult Boutique,Adult Boutiques,Adult Boutique,5267e446e4b0ec79466e48c4
1440,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Barbary Coast Collective,52f68391498e8f7e37301c92,37.78186704600669,-122.4076374625646,Marijuana Dispensary,Marijuana Dispensaries,Dispensary,52c71aaf3cf9994f4e043d17
1441,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Blue Bottle Coffee,49ca8f4df964a520b9581fe3,37.782474,-122.407699,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1442,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Pretty Parlor,4b3265b7f964a5209a0a25e3,37.76355769611299,-122.42396693222956,Spa,Spas,Spa,4bf58dd8d48988d1ed941735
1443,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Clarion Alley,4a52618df964a52098b11fe3,37.76297195031204,-122.42121101181601,Public Art,Public Art,Public Art,507c8c4091d498d9fc8c67a9
1444,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Mikkeller Bar,511c234119a980d7108a70b9,37.78395632730013,-122.40905642509459,Gastropub,Gastropubs,Gastropub,4bf58dd8d48988d155941735
1445,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Gus’s Community Market,564e0e98498ee2cb338012bc,37.76397361090253,-122.41284133558223,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1446,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bellota,573e8ba3cd102b8b7351f55a,37.7717594988495,-122.40488629924002,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
1447,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Turner's Kitchen,578bb74e498e0aee36fd96db,37.76316408709755,-122.42429894681102,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
1448,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Kinokuniya Bookstore,4a1babcbf964a520047b1fe3,37.784937664521735,-122.43167202047937,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
1449,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,ODC Dance Commons,4466458af964a5203b331fe3,37.762705243388325,-122.41597522734932,Dance Studio,Dance Studios,Dance Studio,4bf58dd8d48988d134941735
1450,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Stable Cafe,49b1a93df964a520d9521fe3,37.763233,-122.415262,Café,Cafés,Café,4bf58dd8d48988d16d941735
1451,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Fillmore,40c3b000f964a520e7001fe3,37.784079069766605,-122.43300234064807,Music Venue,Music Venues,Music Venue,4bf58dd8d48988d1e5931735
1452,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Nijiya Market,49c3dfb3f964a52082561fe3,37.78529223246809,-122.43104474803255,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1453,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Progress,548b976b498e8beca9ac6641,37.78374466115743,-122.43297199831427,American Restaurant,American Restaurants,American,4bf58dd8d48988d14e941735
1454,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Kabuki Springs & Spa,44dc7274f964a520aa361fe3,37.78440721763901,-122.43257618452989,Spa,Spas,Spa,4bf58dd8d48988d1ed941735
1455,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,State Bird Provisions,4ef52a378231b0d6238dd471,37.78387653509928,-122.4329138626742,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1456,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,L'Ardoise,49d30c0ff964a520e85b1fe3,37.766674548230164,-122.43326095822378,French Restaurant,French Restaurants,French,4bf58dd8d48988d10c941735
1457,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Independent,4249ec00f964a5208f201fe3,37.77556099469608,-122.43771921454707,Rock Club,Rock Clubs,Rock Club,4bf58dd8d48988d1e9931735
1458,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bi-Rite Market,513924afe4b066811795768e,37.774779,-122.437556,Market,Markets,Market,50be8ee891d4fa8dcc7199a7
1459,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Yoga Garden,4a74ab02f964a5201bdf1fe3,37.77198233757195,-122.4371073995282,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1460,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Nopa,44646408f964a52026331fe3,37.77494821103535,-122.43765838868448,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1461,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,La Biang Thai Massage,4a5c070ef964a52028bc1fe3,37.78873832023195,-122.42044168410258,Massage Studio,Massage Studios,Massage Studio,52f2ab2ebcbc57f1066b8b3c
1462,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Liholiho Yacht Club,54c2a5e4498ee52a438800f7,37.78833241767785,-122.41460517290737,Hawaiian Restaurant,Hawaiian Restaurants,Hawaiian,52e81612bcbc57f1066b79fe
1463,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Pizzeria Delfina,44088735f964a52058301fe3,37.761594,-122.42427,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1464,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Rare Device,4f62a163e4b08b476db9854e,37.77505169224675,-122.43776166434051,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735
1465,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bar Crudo,44e37004f964a52042371fe3,37.775706638461116,-122.43801921397446,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
1466,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Ragazza,4c95857cf7cfa1cd0aaebe15,37.77244056187205,-122.4374771118164,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1467,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Mill,4feddd79d86cd6f22dc171a9,37.77632881728594,-122.43802428245543,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1468,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Dandelion Chocolate,501ec87fe4b067f6ad7a2832,37.76100572139615,-122.42168888282815,Dessert Shop,Dessert Shops,Desserts,4bf58dd8d48988d1d0941735
1469,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Tartine Bakery,42814b00f964a52002221fe3,37.76142131411304,-122.42400974035263,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1470,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bi-Rite Market,47f64f56f964a520a94e1fe3,37.761419193645686,-122.424795627594,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1471,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Mission Cheese,4d9517f1daec224b4c80f73d,37.76107485069597,-122.42156642951075,Cheese Shop,Cheese Shops,Cheese Shop,4bf58dd8d48988d11e951735
1472,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bi-Rite Creamery,45eaff58f964a5208e431fe3,37.76145217275825,-122.42583538295403,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1473,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,4505 Burgers & BBQ,53644323498e8964add3b940,37.77612534143469,-122.43814234566274,BBQ Joint,BBQ Joints,BBQ,4bf58dd8d48988d1df931735
1474,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Little Star Pizza,433dd180f964a52048281fe3,37.77748853090511,-122.43828074763262,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1475,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,The Olympic Club,4a6f3531f964a5209cd51fe3,37.788181056861674,-122.41106656038573,Gym / Fitness Center,Gyms or Fitness Centers,Gym / Fitness,4bf58dd8d48988d175941735
1476,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,18 Reasons,4a287bf6f964a52029951fe3,37.7614858493942,-122.42546703509267,Art Gallery,Art Galleries,Art Gallery,4bf58dd8d48988d1e2931735
1477,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,jū-ni,56c91c06cd10c17322711665,37.77674279707642,-122.43876965372021,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1478,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Heath Ceramics,4fd15468e4b0c730e3f804d8,37.761868731365674,-122.41158306598663,Furniture / Home Store,Furniture / Home Stores,Furniture / Home,4bf58dd8d48988d1f8941735
1479,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Ritual Yoga - SOMA,5624f136498e482a2e9c392b,37.77510788364463,-122.40138683570436,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1480,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Mission Cliffs,408c5100f964a520c8f21ee3,37.76078380755669,-122.412539822924,Climbing Gym,Climbing Gyms,Climbing Gym,503289d391d4c4b30a586d6a
1481,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,SF Flower Mart,4ba3993bf964a520914a38e3,37.77543468603542,-122.40091302521668,Flower Shop,Flower Shops,Flower Shop,4bf58dd8d48988d11b951735
1482,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Healthy Spirits,4ab59a72f964a5209e7520e3,37.7657414578619,-122.43538867549854,Liquor Store,Liquor Stores,Liquor Store,4bf58dd8d48988d186941735
1483,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Paxton Gate,4a394777f964a5204e9f1fe3,37.75966121758798,-122.42153185420354,Gift Shop,Gift Shops,Gift Shop,4bf58dd8d48988d128951735
1484,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,K&L Wine Merchants,4ad3c5edf964a52040e620e3,37.77967752924669,-122.40080731815215,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
1485,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Song Tea & Ceramics,5237fb987e48ecf300656635,37.785920575723026,-122.43523145487265,Tea Room,Tea Rooms,Tea Room,4bf58dd8d48988d1dc931735
1486,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Trader Joe's,58a3a06dbbec6606e1b580a3,37.78554041959348,-122.40545481697127,Grocery Store,Grocery Stores,Grocery Store,4bf58dd8d48988d118951735
1487,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Frances,4b00cb8ef964a520274122e3,37.762765053846415,-122.4321982578279,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1488,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Roam Artisan Burgers,5036e1e4e4b0c173555542aa,37.787686,-122.433753,Burger Joint,Burger Joints,Burgers,4bf58dd8d48988d16c941735
1489,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Bob's Donuts,44cf44a2f964a52020361fe3,37.791797,-122.421085,Donut Shop,Donut Shops,Donuts,4bf58dd8d48988d148941735
1490,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Dog Eared Books,49e79762f964a520d0641fe3,37.758445500765696,-122.4213655574246,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
1491,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Garden Creamery,589d125b005a0f47b970b12b,37.758605170406376,-122.42058774563571,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1492,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Yerba Buena Gardens,49c94f32f964a52054581fe3,37.784809,-122.402549,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
1493,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,"La Boulangerie de San Francisco, Pine",4a579b5ef964a52074b61fe3,37.78789193827142,-122.43398536164692,Bakery,Bakeries,Bakery,4bf58dd8d48988d16a941735
1494,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Lafayette Park,4ab3edf8f964a520286f20e3,37.791246594951375,-122.42808063995858,Park,Parks,Park,4bf58dd8d48988d163941735
1495,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Mission Dolores Park,4ab595e1f964a520877520e3,37.75906347844069,-122.42714604374181,Park,Parks,Park,4bf58dd8d48988d163941735
1496,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Farmhouse Kitchen,556cce76498e5e64f11e6971,37.76019424898873,-122.41109519769222,Thai Restaurant,Thai Restaurants,Thai,4bf58dd8d48988d149941735
1497,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,International Orange,4a60bf33f964a52021c11fe3,37.78851360966671,-122.4336131028466,Spa,Spas,Spa,4bf58dd8d48988d1ed941735
1498,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Yoga Tree Potrero Hill,521d085c498e99760319302a,37.76628,-122.402076,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1499,San Francisco Conservatory of Music,37.77532634722135,-122.42031473910785,14,Castro Theatre,4089ae00f964a520bff21ee3,37.761991717624404,-122.43496924638747,Indie Movie Theater,Indie Movie Theaters,Indie Movies,4bf58dd8d48988d17e941735
1500,Saybrook University,37.798230153759604,-122.39978581669448,15,Kokkari Estiatorio,4570691ff964a5205c3e1fe3,37.79693592834394,-122.39975702239228,Greek Restaurant,Greek Restaurants,Greek,4bf58dd8d48988d10e941735
1501,Saybrook University,37.798230153759604,-122.39978581669448,15,Exploratorium,4585a93ef964a520ac3f1fe3,37.80086420601844,-122.3985555768013,Science Museum,Science Museums,Science Museum,4bf58dd8d48988d191941735
1502,Saybrook University,37.798230153759604,-122.39978581669448,15,Coqueta,5140f0cae4b0161c893167e7,37.79856617565491,-122.39660972788938,Spanish Restaurant,Spanish Restaurants,Spanish,4bf58dd8d48988d150941735
1503,Saybrook University,37.798230153759604,-122.39978581669448,15,Cotogna,4cd0a38e5b5ca35de6317df0,37.797345664268256,-122.40362430843288,Italian Restaurant,Italian Restaurants,Italian,4bf58dd8d48988d110941735
1504,Saybrook University,37.798230153759604,-122.39978581669448,15,Embarcadero Center Cinema,40c10d00f964a520df001fe3,37.794889555933665,-122.39959359169006,Indie Movie Theater,Indie Movie Theaters,Indie Movies,4bf58dd8d48988d17e941735
1505,Saybrook University,37.798230153759604,-122.39978581669448,15,Shinola,56b67e54498e79d324430bcd,37.796091703447885,-122.4029125462635,Men's Store,Men's Stores,Men's Store,4bf58dd8d48988d106951735
1506,Saybrook University,37.798230153759604,-122.39978581669448,15,Kusakabe,537d1a96498e08214a87bded,37.795498406823384,-122.4029523282336,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1507,Saybrook University,37.798230153759604,-122.39978581669448,15,La Mar,4a625b58f964a520d6c31fe3,37.79729727723978,-122.39536643028259,Peruvian Restaurant,Peruvian Restaurants,Peruvian,4eb1bfa43b7b52c0e1adc2e8
1508,Saybrook University,37.798230153759604,-122.39978581669448,15,Artist & Craftsman Supply,4e028869ae6099b226e01561,37.79697334729973,-122.40454051213614,Arts & Crafts Store,Arts & Crafts Stores,Arts & Crafts,4bf58dd8d48988d127951735
1509,Saybrook University,37.798230153759604,-122.39978581669448,15,Maritime Wine Tasting Studio,562041f8498ead0b09bdca7a,37.7972919256034,-122.40565180869211,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
1510,Saybrook University,37.798230153759604,-122.39978581669448,15,Filbert Steps,4aa714caf964a520ec4b20e3,37.801949298131746,-122.40438938140868,Trail,Trails,Trail,4bf58dd8d48988d159941735
1511,Saybrook University,37.798230153759604,-122.39978581669448,15,Comstock Saloon,4bf5b259bfeac92873029336,37.797068377533414,-122.40559101104736,Cocktail Bar,Cocktail Bars,Cocktail,4bf58dd8d48988d11e941735
1512,Saybrook University,37.798230153759604,-122.39978581669448,15,Wayfare Tavern,4c05a764191f20a11473e314,37.793903,-122.402272,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1513,Saybrook University,37.798230153759604,-122.39978581669448,15,City Lights Bookstore,49bc2d06f964a5201d541fe3,37.7977083118737,-122.40648879043061,Bookstore,Bookstores,Bookstore,4bf58dd8d48988d114951735
1514,Saybrook University,37.798230153759604,-122.39978581669448,15,Hog Island Oyster Co.,43fed1fff964a520fe2f1fe3,37.7960679927155,-122.39360690116882,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
1515,Saybrook University,37.798230153759604,-122.39978581669448,15,Homegrown,587449b8abf6322f4435759f,37.793617,-122.4,Sandwich Place,Sandwich Places,Sandwiches,4bf58dd8d48988d1c5941735
1516,Saybrook University,37.798230153759604,-122.39978581669448,15,Slanted Door,3fd66200f964a52018ed1ee3,37.79619516102866,-122.3938000202179,Vietnamese Restaurant,Vietnamese Restaurants,Vietnamese,4bf58dd8d48988d14a941735
1517,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee,49d68c61f964a520e65c1fe3,37.79590475625579,-122.39393759555746,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1518,Saybrook University,37.798230153759604,-122.39978581669448,15,Ferry Building (Ferry Building Marketplace),43067280f964a52023271fe3,37.79553812238765,-122.39347279071806,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
1519,Saybrook University,37.798230153759604,-122.39978581669448,15,Réveille Coffee Co.,50ad5b86067d33c34bef6724,37.79720357373528,-122.40558850097074,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1520,Saybrook University,37.798230153759604,-122.39978581669448,15,Humphry Slocombe,4eff718f722e0f0771aa0717,37.795929778422874,-122.39395469935143,Ice Cream Shop,Ice Cream Shops,Ice Cream,4bf58dd8d48988d1c9941735
1521,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee Kiosk,521cf6af11d21968a3ce3498,37.795691,-122.393896,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1522,Saybrook University,37.798230153759604,-122.39978581669448,15,Ferry Plaza Farmers Market,4a49961cf964a52076ab1fe3,37.79507438343502,-122.39334567764993,Farmers Market,Farmers Markets,Farmer's Market,4bf58dd8d48988d1fa941735
1523,Saybrook University,37.798230153759604,-122.39978581669448,15,Tadich Grill,49f67c43f964a520486c1fe3,37.793185959993274,-122.3992153997843,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
1524,Saybrook University,37.798230153759604,-122.39978581669448,15,Señor Sisig,4c65ee1e7abde21e01516268,37.79268324250976,-122.40216325026161,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
1525,Saybrook University,37.798230153759604,-122.39978581669448,15,Vesuvio Cafe,3fd66200f964a52044ed1ee3,37.79762925969812,-122.40637263374855,Dive Bar,Dive Bars,Dive Bar,4bf58dd8d48988d118941735
1526,Saybrook University,37.798230153759604,-122.39978581669448,15,The House,4b0a2fe5f964a520492223e3,37.79843404606063,-122.40718731925823,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
1527,Saybrook University,37.798230153759604,-122.39978581669448,15,Chubby Noodle,55721dae498ecafe55931bb4,37.799067,-122.407174,Asian Restaurant,Asian Restaurants,Asian,4bf58dd8d48988d142941735
1528,Saybrook University,37.798230153759604,-122.39978581669448,15,Primavera,4bae4f93f964a5200fa13be3,37.794375899841285,-122.393157590889,Food Truck,Food Trucks,Food Truck,4bf58dd8d48988d1cb941735
1529,Saybrook University,37.798230153759604,-122.39978581669448,15,Ferry Plaza Wine Merchant,45576dc5f964a520383d1fe3,37.79536167470769,-122.39339243349612,Wine Bar,Wine Bars,Wine Bar,4bf58dd8d48988d123941735
1530,Saybrook University,37.798230153759604,-122.39978581669448,15,Molinari Delicatessen,4a01fbbdf964a5201c711fe3,37.79865500362825,-122.40784674517495,Deli / Bodega,Delis / Bodegas,Deli / Bodega,4bf58dd8d48988d146941735
1531,Saybrook University,37.798230153759604,-122.39978581669448,15,Greenwich Steps,4aa70e62f964a520e34b20e3,37.80282116882147,-122.40495838243314,Trail,Trails,Trail,4bf58dd8d48988d159941735
1532,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee,5579b87c498e975f3be98a1e,37.79132021905332,-122.40098297595978,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1533,Saybrook University,37.798230153759604,-122.39978581669448,15,Golden Boy Pizza,42814b00f964a520ef211fe3,37.79984,-122.40807,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1534,Saybrook University,37.798230153759604,-122.39978581669448,15,Equinox Pine Street,49c1df70f964a520d9551fe3,37.79189,-122.401314,Gym,Gyms,Gym,4bf58dd8d48988d176941735
1535,Saybrook University,37.798230153759604,-122.39978581669448,15,Coit Tower,49de821ff964a5205c601fe3,37.80263987792187,-122.40600203776224,Monument / Landmark,Monuments / Landmarks,Landmark,4bf58dd8d48988d12d941735
1536,Saybrook University,37.798230153759604,-122.39978581669448,15,Blue Bottle Coffee,5a428c56911fc41c77d25dea,37.79254757273217,-122.40451515494944,Coffee Shop,Coffee Shops,Coffee Shop,4bf58dd8d48988d1e0931735
1537,Saybrook University,37.798230153759604,-122.39978581669448,15,Sotto Mare Oysteria and Seafood Restaurant,4aebaaccf964a52042c421e3,37.799624753044924,-122.40835693948438,Seafood Restaurant,Seafood Restaurants,Seafood,4bf58dd8d48988d1ce941735
1538,Saybrook University,37.798230153759604,-122.39978581669448,15,Boulevard,3fd66200f964a52052ed1ee3,37.7935138152103,-122.39289259052474,French Restaurant,French Restaurants,French,4bf58dd8d48988d10c941735
1539,Saybrook University,37.798230153759604,-122.39978581669448,15,Pushkin,58cc4d2fe0adac17bbf4838e,37.79094301071348,-122.40387738626474,Russian Restaurant,Russian Restaurants,Russian,5293a7563cf9994f4e043a44
1540,Saybrook University,37.798230153759604,-122.39978581669448,15,Little Vine,4e4e0bab45ddff0031ac5bea,37.80119675159074,-122.40772717924843,Gourmet Shop,Gourmet Shops,Gourmet,4bf58dd8d48988d1f5941735
1541,Saybrook University,37.798230153759604,-122.39978581669448,15,Tony’s Pizza Napoletana,4a469839f964a52029a91fe3,37.80032801203867,-122.40904033184052,Pizza Place,Pizza Places,Pizza,4bf58dd8d48988d1ca941735
1542,Saybrook University,37.798230153759604,-122.39978581669448,15,Glow Yoga & Wellness,4d7596102140721eb80bc63d,37.80012544107976,-122.40911399042773,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1543,Saybrook University,37.798230153759604,-122.39978581669448,15,Sababa,5746063b498e3939498157c9,37.791185,-122.404219,Mediterranean Restaurant,Mediterranean Restaurants,Mediterranean,4bf58dd8d48988d1c0941735
1544,Saybrook University,37.798230153759604,-122.39978581669448,15,SoulCycle SoMa,545927dd498e2f6c098af13f,37.790339922353766,-122.39777063883031,Cycle Studio,Cycle Studios,Cycle Studio,52f2ab2ebcbc57f1066b8b49
1545,Saybrook University,37.798230153759604,-122.39978581669448,15,Park Tavern,4e54752db61c93816c09a9d5,37.80109702179248,-122.40930067725601,New American Restaurant,New American Restaurants,New American,4bf58dd8d48988d157941735
1546,Saybrook University,37.798230153759604,-122.39978581669448,15,Muracci's Japanese Curry & Grill,49ba1813f964a52059531fe3,37.79101,-122.404207,Japanese Curry Restaurant,Japanese Curry Restaurants,Japanese Curry,55a59bace4b013909087cb30
1547,Saybrook University,37.798230153759604,-122.39978581669448,15,Akiko’s Restaurant & Sushi Bar,49e7e380f964a52027651fe3,37.790623,-122.404657,Sushi Restaurant,Sushi Restaurants,Sushi,4bf58dd8d48988d1d2941735
1548,Saybrook University,37.798230153759604,-122.39978581669448,15,The Bay Lights,50ef90cde4b02a1994f3f2fb,37.79259197405775,-122.39097833633424,Public Art,Public Art,Public Art,507c8c4091d498d9fc8c67a9
1549,Saybrook University,37.798230153759604,-122.39978581669448,15,The Archive,4b4bd8caf964a5207ba926e3,37.789494095008216,-122.40576567208811,Men's Store,Men's Stores,Men's Store,4bf58dd8d48988d106951735
1550,Saybrook University,37.798230153759604,-122.39978581669448,15,Crocker Galleria Roof Terrace,4b01caccf964a520754522e3,37.78914610393464,-122.40244687451936,Garden,Gardens,Garden,4bf58dd8d48988d15a941735
1551,Saybrook University,37.798230153759604,-122.39978581669448,15,Salesforce Park,5b6f605bbd4009002cb4d0ac,37.789004663475026,-122.3970252426277,Park,Parks,Park,4bf58dd8d48988d163941735
1552,Saybrook University,37.798230153759604,-122.39978581669448,15,CorePower Yoga,54498315498ebfc6bf328b60,37.789017580292,-122.39454433321953,Yoga Studio,Yoga Studios,Yoga Studio,4bf58dd8d48988d102941735
1553,Saybrook University,37.798230153759604,-122.39978581669448,15,Flatiron Wine and Spirits,56b4153d498e18dc03c5ba06,37.78803899005183,-122.40146577358246,Wine Shop,Wine Shops,Wine Shop,4bf58dd8d48988d119951735
1554,Saybrook University,37.798230153759604,-122.39978581669448,15,San Francisco Cable Car Museum,4698e043f964a520f0481fe3,37.79467940799266,-122.41142910189285,History Museum,History Museums,History Museum,4bf58dd8d48988d190941735
